penalty,max_iter,random_state,n_jobs,n_samples,n_features,n_classes,n_clusters_per_class,n_informative,flip_y,scale,time,n1,WithFeature,featureInfo,WithInfo,Withflip,total clusters,clusterInfo,All,AllDjob,AllDDjob,AllwithFlip,AllwithClass m1,flipwithcluster,WithfeatureInfo,m1flip,WithfeatureInfoMflip,WithfeatureInfoDjob,x2,m1flipDjob,final
none,359,77,16,704,984,6,5,8,0.00155771173,93259584,0.4078118801,252736,248692224,7872,2021888,393.6898318,30,240,59686133760,3730383360,233148960,5810861.917,11937226752,0.0467313519,1989537792,18594758.14,3099126.356,124346112,7771632,1162172.383,746076672
l1,681,334,2,374,206,3,2,7,0.02733149476,78700446.03,0.7026870251,254694,52466916,1442,1782858,6961.167726,6,42,2203612488,1101806244,550903122,30114011.58,1101806244,0.1639889686,367268748,30114011.58,10038003.86,183634374,91817187,15057005.79,550903122
l2,551,526,2,388,583,2,2,7,4.66E-05,1.25E+08,0.1578426361,213788,124638404,4081,1496516,9.96E+00,4,28,3489875312,1744937656,872468828,8.13E+04,1744937656,1.86E-04,872468828,8.13E+04,4.07E+04,436234414,218117207,4.07E+04,872468828
none,672,484,1,406,257,5,3,10,0.02696017955,350589120,0.480047226,272832,70117824,2570,2728320,7355.599707,15,150,10517673600,10517673600,10517673600,283558368.7,3505891200,0.4044026933,701178240,94519456.23,18903891.25,701178240,701178240,94519456.23,3505891200
l2,160,662,4,408,1124,7,3,8,0.001384157304,128405760,0.2037479877,65280,73374720,8992,522240,90.35778881,21,168,12326952960,3081738240,770434560,4265610.494,4108984320,0.02906730338,586997760,5687480.659,812497.2369,146749440,36687360,1421870.165,1027246080
elasticnet,702,958,4,839,675,4,4,9,0.06999766892,397560150.1,2.90717268,588978,397560150,6075,5300802,41227.08705,16,144,57248661600,14312165400,3578041350,1001818215,14312165400,1.119962703,3578041350,1001818215,250454553.8,894510337.5,223627584.4,250454553.8,3578041350
l1,751,121,4,1158,277,7,4,9,0.07797965759,421566715.6,3.808417559,869658,240895266,2493,7826922,67815.63306,28,252,60705607032,15176401758,3794100440,1183450613,15176401758,2.183430413,2168057394,1183450613,169064373.2,542014348.5,135503587.1,295862653.1,3794100440
none,240,861,16,805,778,4,3,8,0.08969990689,37577400.09,0.2071299553,193200,150309600,6224,1545600,17330.02201,12,96,14429721600,901857600,56366100,80896542.75,4809907200,1.076398883,1202476800,431448228,107862057,75154800,4697175,26965514.25,300619200
elasticnet,252,201,1,660,1154,6,4,9,0.07308287131,1151599680,7.969527245,166320,191933280,10386,1496880,12155.14316,24,216,41457588480,41457588480,41457588480,3029839604,10364397120,1.753988911,1727399520,757459900.9,126243316.8,1727399520,1727399520,757459900.9,10364397120
l1,815,456,1,720,1296,7,4,7,0.02056639355,5323449600,29.96365619,586800,760492800,9072,4107600,12068.35974,28,196,149056588800,149056588800,149056588800,3065556466,37264147200,0.5758590194,5323449600,766389116.6,109484159.5,5323449600,5323449600,766389116.6,37264147200
l2,976,651,16,426,612,9,3,7,0.06213014903,143130888.1,0.5096817017,415776,254454912,4284,2910432,25832.22484,27,189,48091978368,3005748648,187859290.5,186747611.4,16030659456,1.677514024,1781184384,995987261.1,110665251.2,111324024,6957751.5,62249203.82,1001916216
l1,980,456,4,282,1382,7,5,10,0.02400301676,668376660,4.509458303,276360,381929520,13820,2763600,6633.473712,35,350,133675332000,33418833000,8354708250,802152808.6,26735066400,0.8401055866,3819295200,641722246.9,91674606.7,954823800,238705950,160430561.7,6683766600
l2,920,580,8,430,474,5,2,6,0.03787266902,117196500,0.3040196896,395600,187514400,2844,2373600,14982.42786,10,60,11250864000,1406358000,175794750,53262531.06,5625432000,0.3787266902,1125086400,213050124.2,42610024.85,140635800,17579475,26631265.53,703179000
l1,260,438,4,472,1179,2,3,7,0.05377571862,72343440.05,0.8039419651,122720,144686880,8253,859040,6599.356189,6,42,6076848960,1519212240,379803060,81696729.94,2025616320,0.3226543117,1012808160,108928973.3,54464486.63,253202040,63300510,27232243.31,506404080
l2,105,791,8,259,256,3,5,9,0.05774604983,2610720.058,0.1034202576,27195,6961920,2304,244755,1570.403825,15,135,939859200,117482400,14685300,6784144.525,187971840,0.8661907475,62657280,10854631.24,3618210.413,7832160,979020,1356828.905,23496480
elasticnet,440,100,16,1253,1162,10,5,9,0.01178775367,400396150,5.124667406,551320,160633840,10458,4961880,6498.824353,50,450,288285228000,18017826750,1126114172,212389703.4,57657045600,0.5893876835,5765704560,679647050.9,67964705.09,360356535,22522283.44,42477940.68,3603565350
none,304,277,16,1101,183,3,4,8,0.07795426034,11484531.08,0.2073254585,334704,61250832,1416,2677632,26091.60275,12,96,5687290368,355455648,22215978,27709282.12,1421822592,0.9354511241,473940864,110837128.5,36945709.5,29621304,1851331.5,6927320.531,88863912
none,140,307,4,898,113,3,2,5,0.01008186895,10654770.01,0.1024477482,125720,14206360,565,628600,1267.492564,6,30,426190800,106547700,26636925,1074199.948,213095400,0.0604912137,71031800,2148399.897,716133.2989,17757950,4439487.5,537099.9742,53273850
l2,531,153,2,1061,155,2,3,6,0.002331292243,87325605,0.1717767715,563391,87325605,930,3380346,1313.429068,6,36,3143721780,1571860890,785930445,3664467.1,1047907260,0.01398775346,523953630,2442978.067,1221489.033,261976815,130988407.5,1221489.033,523953630
l1,184,805,4,237,597,7,3,11,0.07040848485,45559458.07,0.4027197361,43608,26033976,6567,479688,3070.373207,21,231,6013848456,1503462114,375865528.5,105856489.5,2004616152,1.478578182,286373736,141141986,20163140.85,71593434,17898358.5,35285496.49,501154038
none,446,208,2,271,1022,3,3,8,0.07027934587,185287578.1,0.4024715424,120866,123525052,8176,966928,8494.383418,9,72,8893803744,4446901872,2223450936,312525354.7,2964601248,0.6325141128,988200416,208350236.5,69450078.82,494100208,247050104,104175118.2,1482300624
l1,117,225,16,392,126,3,3,10,0.02500639137,1083537.025,0.1071269512,45816,5778816,1260,458160,1145.692827,9,90,519553440,32472090,2029505.625,812009.7911,173184480,0.2250575223,57728160,4330718.886,1443572.962,3608010,225500.625,270669.9304,10824030
elasticnet,429,32,4,594,998,2,2,6,0.08310802932,127158174.1,1.758459806,254826,254316348,5988,1528956,21178.08668,4,24,6103592352,1525898088,381474522,126814383,3051796176,0.3324321173,1525898088,253628766.1,126814383,381474522,95368630.5,63407191.52,762949044
elasticnet,142,17,16,173,110,8,3,7,0.09344655239,1351130.093,0.1092402935,24566,2702260,770,171962,2295.608006,24,168,453979680,28373730,1773358.125,2651427.247,151326560,2.242717257,18915820,14140945.32,1767618.165,1182238.75,73889.92188,883809.0823,9457910
l1,751,984,2,397,936,3,5,8,0.01494099422,418598388,3.207522869,298147,279065592,7488,2385176,4454.612604,15,120,33487871040,16743935520,8371967760,250171043.8,6697574208,0.2241149133,2232524736,100068417.5,33356139.18,1116262368,558131184,50034208.76,3348787104
l1,942,676,2,1325,1302,8,3,11,0.07236516194,6500365200,38.47280598,1248150,1625091300,14322,13729650,90322.57688,24,216,429024103200,214512051600,107256025800,15523199352,143008034400,1.736763887,17876004300,10348799568,1293599946,8938002150,4469001075,5174399784,71504017200
l2,357,728,4,158,1342,6,3,11,0.08697389095,113545278.1,0.2031795979,51606,75696852,14762,620466,4488.374616,18,198,13712539896,3428134974,857033743.5,298158237.4,4570846632,1.565530037,761807772,397544316.5,66257386.09,190451943,47612985.75,99386079.13,1142711658
l2,938,875,1,293,397,4,4,11,0.009693049738,436436392,0.5697216988,274834,109109098,4367,3023174,2663.979632,16,176,19203201248,19203201248,19203201248,186137584.8,4800800312,0.1550887958,1200200078,46534396.21,11633599.05,1200200078,1200200078,46534396.21,4800800312
none,939,339,8,1010,818,9,2,11,0.0774620316,872755897.6,2.008093119,948390,775783020,8998,10432290,73464.21615,18,198,153605037960,19200629745,2400078718,1487319788,76802518980,1.394316569,8533613220,5949279152,661031016.9,1066701653,133337706.6,743659894,9600314873
elasticnet,384,691,1,770,650,6,5,7,0.09586295259,1153152000,8.024935484,295680,192192000,4550,2069760,28344.75782,30,210,40360320000,40360320000,40360320000,3869059443,8072064000,2.875888578,1345344000,773811888.5,128968648.1,1345344000,1345344000,773811888.5,8072064000
elasticnet,249,733,16,549,1297,7,4,8,0.06320250629,77569273.75,1.410487652,136701,177301197,10376,1093608,8639.845812,28,224,39715468128,2482216758,155138547.4,156882320.3,9928867032,1.769670176,1418409576,627529281,89647040.15,88650598.5,5540662.406,39220580.07,620554189.5
l2,115,269,1,568,808,6,4,8,0.01367474171,316671360,0.4001654945,65320,52778560,1616,522560,893.2341285,24,192,2533370880,2533370880,2533370880,34643192.44,633342720,0.328193801,105557120,8660798.11,1443466.352,105557120,105557120,8660798.11,633342720
none,149,137,2,852,172,4,4,9,0.005317384157,43670112.01,0.2021479607,126948,21835056,1548,1142532,675.031284,16,144,3144248064,1572124032,786062016,8359587.421,786062016,0.08507814651,196515504,4179793.71,1044948.428,98257752,49128876,2089896.855,393031008
l1,130,318,1,1255,296,3,4,10,0.09444688259,144877200.1,0.9047751427,163150,48292400,2960,1631500,15409.00889,12,120,5795088000,5795088000,5795088000,547327995.9,1448772000,1.133362591,482924000,136831999,45610666.33,482924000,482924000,136831999,1448772000
none,442,169,1,480,816,5,4,9,0.01968167795,865612800,1.074191093,212160,173122560,7344,1909440,4175.664794,20,180,31162060800,31162060800,31162060800,613321644.9,7790515200,0.393633559,1558103040,153330411.2,30666082.25,1558103040,1558103040,153330411.2,7790515200
elasticnet,736,499,8,1343,313,10,5,9,0.09016271007,386730280.1,5.612504005,988448,309384224,2817,8896032,89121.15044,50,450,139222900800,17402862600,2175357825,1569089255,27844580160,4.508135504,2784458016,2510542808,251054280.8,348057252,43507156.5,313817851,3480572520
l1,994,219,16,1185,1016,6,4,9,0.0134813687,448776090,7.623729944,1177890,1196736240,9144,10601010,15879.56938,24,216,258495027840,16155939240,1009746203,217804173.6,64623756960,0.3235528488,10770626160,871216694.4,145202782.4,673164135,42072758.44,54451043.4,4038984810
l1,919,779,2,191,225,3,2,8,0.01689443426,59241037.52,0.5031282902,175529,39494025,1800,1404232,2965.463151,6,48,1895713200,947856600,473928300,16013501.02,947856600,0.1013666056,315952200,16013501.02,5337833.672,157976100,78988050,8006750.508,473928300
l1,156,992,16,650,1026,7,4,8,0.004895977998,45515925,0.7105212212,101400,104031600,8208,811200,496.452169,28,224,23304153600,1456509600,91031850,7131038.955,5826038400,0.1370873839,832291200,28524155.82,4074879.403,52018200,3251137.5,1782759.739,364127400
l1,947,356,2,868,544,10,2,10,0.06505927103,2235829120,14.72393608,821996,447165824,5440,8219960,53478.46055,20,200,89433164800,44716582400,22358291200,2909228254,44716582400,1.301185421,4471658240,2909228254,290922825.4,2235829120,1117914560,1454614127,22358291200
elasticnet,422,210,4,658,1100,10,3,9,0.05156818228,763609000.1,6.814491987,277676,305443600,9900,2499084,14319.24658,30,270,82469772000,20617443000,5154360750,1063204059,27489924000,1.547045468,2748992400,1417605412,141760541.2,687248100,171812025,354401352.9,6872481000
l1,473,741,2,335,685,4,5,9,0.02154568051,217083350,1.404172659,158455,108541675,6165,1426095,3414.020805,20,180,19537501500,9768750750,4884375375,210474382.6,3907500300,0.4309136102,976875075,84189753.06,21047438.26,488437537.5,244218768.8,42094876.53,1953750150
l1,304,903,1,638,171,4,4,9,0.009661836769,132663168,1.10080719,193952,33165792,1539,1745568,1873.932565,16,144,4775874048,4775874048,4775874048,46143715.48,1193968512,0.1545893883,298492128,11535928.87,2883982.218,298492128,298492128,11535928.87,1193968512
elasticnet,966,165,16,356,848,5,3,7,0.026063837,91132440.03,2.311634016,343896,291623808,5936,2407272,8963.249289,15,105,30620499840,1913781240,119611327.5,49880482.29,10206833280,0.390957555,2041366656,266029238.9,53205847.78,127585416,7974088.5,16626827.43,637927080
none,755,902,16,1320,1318,4,3,6,0.03149310749,328379700,1.713663578,996600,1313518800,7908,5979600,31386.03092,12,72,94573353600,5910834600,369427162.5,186150549.4,31524451200,0.3779172899,7881112800,992802930.2,248200732.6,492569550,30785596.88,62050183.14,1970278200
elasticnet,354,736,4,862,814,9,4,12,0.03617376045,558878562,5.311689138,305148,248390472,9768,3661776,11038.35065,36,432,107304683904,26826170976,6706542744,970403482.7,26826170976,1.302255376,2980685664,970403482.7,107822609.2,745171416,186292854,242600870.7,6706542744
elasticnet,222,531,1,808,1309,4,5,10,0.09046913778,939212736.1,6.488284349,179376,234803184,13090,1793760,16227.99206,20,200,46960636800,46960636800,46960636800,4248488321,9392127360,1.809382756,2348031840,849697664.2,212424416,2348031840,2348031840,849697664.2,9392127360
elasticnet,306,696,8,615,397,9,3,9,0.01729949084,84050358.77,1.105173588,188190,74711430,3573,1693710,3255.591181,27,243,18154877490,2269359686,283669960.8,39258767.1,6051625830,0.4670862527,672402870,104690045.6,11632227.29,84050358.75,10506294.84,13086255.7,756453228.8
l1,637,142,16,972,1203,2,3,8,0.04419821924,93106786.54,4.20106816,619116,744854292,9624,4953312,27363.8247,6,48,35750234304,2234389644,139649352.8,98756043.35,11916744768,0.2651893154,5958372384,526698897.9,263349448.9,372398274,23274892.13,32918681.12,744796548
l2,689,9,1,1178,345,2,5,7,0.06315376877,560032980.1,0.5060389042,811162,280011690,2415,5681494,51227.93738,10,70,19589562300,19589562300,19589562300,1237154688,3917912460,0.6315376877,1958956230,247430937.6,123715468.8,1958956230,1958956230,247430937.6,3917912460
l1,296,23,4,1161,1328,3,2,9,0.0586191441,342281376.1,2.810519934,343656,456375168,11952,3092904,20144.82058,6,54,24644259072,6161064768,1540266192,361156343.4,12322129536,0.3517148646,4107376512,722312686.9,240770895.6,1026844128,256711032,180578171.7,3080532384
l2,829,311,2,624,435,2,3,6,0.08785592487,225023760.1,0.2921378613,517296,225023760,2610,3103776,45447.51851,6,36,8100855360,4050427680,2025213840,355854069.9,2700285120,0.5271355492,1350142560,237236046.6,118618023.3,675071280,337535640,118618023.3,1350142560
none,296,751,1,1063,1129,8,5,11,0.05029471995,2841900736,3.606372356,314168,355237592,12419,3461128,15800.99158,40,440,156066095680,156066095680,156066095680,7849300576,31213219136,2.011788798,3901652392,1569860115,196232514.4,3901652392,3901652392,1569860115,31213219136
none,925,316,4,762,365,7,3,9,0.0414880951,450222937.5,0.9039442539,704850,257270250,3285,6343650,29242.88383,21,189,48624077250,12156019313,3039004828,504330085.3,16208025750,0.8712499971,2315432250,672440113.7,96062873.39,578858062.5,144714515.6,168110028.4,4052006438
l2,419,538,8,454,852,7,4,10,0.0351486114,141813483,0.3039915562,190226,162072552,8520,1902260,6686.179752,28,280,45380314560,5672539320,709067415,199381880.2,11345078640,0.9841611192,1620725520,398763760.4,56966251.49,202590690,25323836.25,49845470.05,1418134830
l1,696,319,1,255,411,4,4,10,0.02583997125,291777120,1.617977858,177480,72944280,4110,1774800,4586.078097,16,160,11671084800,11671084800,11671084800,301580495.7,2917771200,0.41343954,729442800,75395123.92,18848780.98,729442800,729442800,75395123.92,2917771200
l2,612,713,16,330,284,9,2,9,0.07505295573,32263110.08,0.2082509995,201960,57356160,2556,1817160,15157.69494,18,162,9291775680,580735980,36295998.75,43585951.8,4645887840,1.350953203,516209760,348687614.4,38743068.26,32263110,2016444.375,21792975.9,290367990
none,729,491,2,937,152,3,3,10,0.08440456321,155740644.1,0.5024421215,683073,103827096,1520,6830730,57654.47821,9,90,9344438640,4672219320,2336109660,394356630.9,3114812880,0.7596410689,1038270960,262904420.6,87634806.87,519135480,259567740,131452210.3,1557406440
elasticnet,570,132,4,547,946,2,4,9,0.02885208829,147476670,2.042329788,311790,294953340,8514,2806110,8995.792608,8,72,21236640480,5309160120,1327290030,153180356.5,5309160120,0.2308167063,2654580060,153180356.5,76590178.26,663645015,165911253.8,38295089.13,1327290030
l2,143,348,8,1397,207,5,4,10,0.03702253878,25845373.16,0.2051949501,199771,41352597,2070,1997710,7396.029595,20,200,8270519400,1033814925,129226865.6,38274453.15,2067629850,0.7404507756,413525970,76548906.3,15309781.26,51690746.25,6461343.281,9568613.288,258453731.3
l1,925,326,2,1074,537,4,5,9,0.04389121943,1066965300,7.413162168,993450,533482650,4833,8941050,43603.73194,20,180,96026877000,48013438500,24006719250,2107368365,19205375400,0.8778243886,4801343850,842947345.9,210736836.5,2400671925,1200335963,421473673,9602687700
elasticnet,625,304,2,162,510,5,2,9,0.07461348796,129093750.1,4.509355545,401250,204637500,4590,3611250,29938.66204,10,90,18417375000,9208687500,4604343750,687092293.9,9208687500,0.7461348796,1841737500,687092293.9,137418458.8,920868750,460434375,343546147,4604343750
elasticnet,165,860,4,1249,1147,9,5,10,0.09402867194,531853863.8,5.113521099,206085,236379495,11470,2060850,19377.89886,45,450,106370772750,26592693188,6648173297,2500475624,21274154550,4.231290237,2363794950,2000380499,222264499.9,590948737.5,147737184.4,500095124.7,5318538638
l1,696,341,2,638,414,8,2,8,0.04301991709,735343488,4.909555435,444048,183835872,3312,3552384,19102.90814,16,128,23530991616,11765495808,5882747904,506150654.2,11765495808,0.6883186734,1470686976,506150654.2,63268831.77,735343488,367671744,253075327.1,5882747904
l2,638,404,1,854,1136,7,3,11,0.01651915274,4332663104,5.338888168,544852,618951872,12496,5993372,9000.493409,21,231,142977882432,142977882432,142977882432,2361873478,47659294144,0.3469022075,6808470592,787291159.4,112470165.6,6808470592,6808470592,787291159.4,47659294144
l1,490,95,1,1226,1061,5,2,8,0.08322597553,3186925700,18.01468039,600740,637385140,8488,4805920,49997.17254,10,80,50990811200,50990811200,50990811200,4243760005,25495405600,0.8322597553,5099081120,2121880003,424376000.5,5099081120,5099081120,2121880003,25495405600
none,805,840,1,1271,449,5,4,7,0.003503250355,2296982975,3.894527197,1023155,459396595,3143,7162085,3584.368117,20,140,64315523300,64315523300,64315523300,225313379.8,16078880825,0.0700650071,3215776165,56328344.96,11265668.99,3215776165,3215776165,56328344.96,16078880825
elasticnet,171,97,16,660,130,4,3,9,0.08012222366,3667950.08,0.2109155655,112860,14671800,1170,1015740,9042.594162,12,108,1584554400,99034650,6189665.625,7934876.377,528184800,0.9614666839,132046200,42319340.68,10579835.17,8252887.5,515805.4688,2644958.792,33011550
l2,385,791,1,515,409,7,5,11,0.009121719519,567661325,0.7459073067,198275,81094475,4499,2181025,1808.608938,35,385,31221372875,31221372875,31221372875,284792606.4,6244274575,0.3192601832,892039225,56958521.27,8136931.61,892039225,892039225,56958521.27,6244274575
l1,204,211,1,171,665,3,4,10,0.08030529053,69593580.08,0.3849201202,34884,23197860,6650,348840,2801.369755,12,120,2783743200,2783743200,2783743200,223549306.4,695935800,0.9636634864,231978600,55887326.61,18629108.87,231978600,231978600,55887326.61,695935800
l1,997,399,1,878,1343,3,3,7,0.01616850383,3526849614,19.2956233,875366,1175616538,9401,6127562,14153.35852,9,63,74063841894,74063841894,74063841894,1197501511,24687947298,0.1455165345,8229315766,399167170.4,133055723.5,8229315766,8229315766,399167170.4,24687947298
l2,538,719,2,148,781,9,2,7,0.01606399921,279838548,0.4022350311,79624,62186344,5467,557368,1279.079873,18,126,7835479344,3917739672,1958869836,62934567,3917739672,0.2891519858,435304408,62934567,6992729.666,217652204,108826102,31467283.5,1958869836
l1,629,349,4,117,666,4,3,9,0.09752997375,49012938.1,0.4026708603,73593,49012938,5994,662337,7177.523358,12,108,5293397304,1323349326,330837331.5,129066225,1764465768,1.170359685,441116442,172088300,43022075.01,110279110.5,27569777.63,43022075.01,441116442
l2,317,719,2,1357,661,8,2,9,0.02823113527,1137366836,1.806305408,430169,284341709,5949,3871521,12144.15923,16,144,40945206096,20472603048,10236301524,577964826,20472603048,0.4516981643,2559075381,577964826,72245603.25,1279537691,639768845.3,288982413,10236301524
none,633,20,2,461,1022,2,4,9,0.01993745389,298232886,0.3662705421,291813,298232886,9198,2626317,5818.008232,8,72,21472767792,10736383896,5368191948,214056158.9,5368191948,0.1594996311,2684095974,107028079.4,53514039.72,1342047987,671023993.5,53514039.72,2684095974
none,701,493,2,1310,1363,6,3,8,0.09682619837,3754969590,5.315027475,918310,1251656530,10904,7341680,88916.46623,18,144,180238540320,90119270160,45059635080,8725906329,60079513440,1.742871571,10013252240,5817270886,969545147.7,5006626120,2503313060,2908635443,30039756720
l1,152,935,16,854,158,7,5,10,0.03374963927,8972978.034,0.3096914291,129808,20509616,1580,1298080,4380.973174,35,350,7178382400,448648900,28040556.25,15141738.53,1435676480,1.181237374,205096640,48453563.31,6921937.615,12818540,801158.75,3028347.707,89729780
l2,663,399,8,799,1061,9,2,9,0.09154811125,632307326.7,1.507054567,529737,562050957,9549,4767633,48496.42181,18,162,91052255034,11381531879,1422691485,1041957747,45526127517,1.647866003,5058458613,4167830987,463092331.9,632307326.6,79038415.83,520978873.3,5690765940
l1,833,47,4,454,1063,4,2,9,0.03709737355,402007466,2.50687027,378182,402007466,9567,3403638,14029.55892,8,72,28944537552,7236134388,1809033597,268441580.4,14472268776,0.2967789884,3618067194,536883160.9,134220790.2,904516798.5,226129199.6,134220790.2,3618067194
l2,441,206,4,136,761,8,2,8,0.07216435316,91283472.07,0.2024163421,59976,45161736,6088,479808,4328.129245,16,128,5842142208,1460535552,365133888,105398603.4,2921071104,1.154629651,365133888,210797206.8,26349650.84,91283472,22820868,52699301.69,730267776
l1,623,207,1,898,438,6,2,9,0.03405744049,1470245112,8.424505711,559454,245040852,3942,5035086,19053.57131,12,108,26464412016,26464412016,26464412016,901310137.3,13232206008,0.4086892859,2205367668,450655068.7,75109178.11,2205367668,2205367668,450655068.7,13232206008
none,460,412,8,125,147,7,3,10,0.06038387222,7395937.56,0.1032745838,57500,8452500,1470,575000,3472.072653,21,210,1775025000,221878125,27734765.63,13397860.35,591675000,1.268061317,84525000,35727627.6,5103946.799,10565625,1320703.125,4465953.449,73959375
elasticnet,419,589,1,689,669,3,3,7,0.00709461194,579402837,3.711245537,288691,193134279,4683,2020837,2048.150616,9,63,12167459577,12167459577,12167459577,86323403.99,4055819859,0.06385150746,1351939953,28774468,9591489.333,1351939953,1351939953,28774468,4055819859
elasticnet,857,324,2,842,483,2,3,8,0.06291723131,348529902.1,2.339582682,721594,348529902,3816,5772752,45400.69661,6,48,16521616224,8260808112,4130404056,519747174.8,5507205408,0.3775033879,2753602704,346498116.5,173249058.3,1376801352,688400676,173249058.3,2753602704
none,268,751,4,1122,1300,5,5,8,0.05096523116,488631000.1,1.005507231,300696,390904800,10400,2405568,15325.04115,25,200,78180960000,19545240000,4886310000,996127674.7,15636192000,1.274130779,3127238400,796902139.7,159380427.9,781809600,195452400,199225534.9,3909048000
l1,362,53,2,1096,1126,3,2,8,0.08538191976,670114128.1,5.111740589,396752,446742752,9008,3174016,33875.44743,6,48,21443652096,10721826048,5360913024,915450091.3,10721826048,0.5122915186,3573942016,915450091.3,305150030.4,1786971008,893485504,457725045.7,5360913024
none,789,566,2,420,1345,7,5,10,0.08524183004,1559971350,2.206224918,331380,445706100,13450,3313800,28247.43764,35,350,155997135000,77998567500,38999283750,6648740634,31199427000,2.983464051,4457061000,2659496254,379928036.2,2228530500,1114265250,1329748127,15599713500
l2,691,46,8,1210,679,8,2,8,0.02651132597,567718690,1.006346226,836110,567718690,5432,6688880,22166.38476,16,128,72667992320,9083499040,1135437380,240815604,36333996160,0.4241812155,4541749520,963262416,120407802,567718690,70964836.25,120407802,4541749520
l2,400,515,1,756,632,2,2,6,0.079974162,382233600.1,0.2429218292,302400,191116800,3792,1814400,24184.18659,4,24,4586803200,4586803200,4586803200,366825742.2,2293401600,0.319896648,1146700800,183412871.1,91706435.54,1146700800,1146700800,183412871.1,2293401600
none,659,241,16,737,721,9,2,11,0.06025651639,196974811.7,0.6106376168,485683,350177443,7931,5342513,29265.56565,18,198,69335133714,4333445857,270840366.1,261118351.3,34667566857,1.084617295,3851951873,2088946811,232105201.2,240746992.1,15046687,130559175.7,2166722929
l2,395,514,16,243,603,7,3,7,0.05976798928,25322042.87,0.2070252895,95985,57878955,4221,671895,5736.830451,21,147,8508206385,531762899.1,33235181.19,31782399.25,2836068795,1.255127775,405152685,169506129.3,24215161.33,25322042.81,1582627.676,10594133.08,177254299.7
l1,488,137,16,718,302,4,4,7,0.09169309386,26453992.09,0.9085454941,350384,105815968,2114,2452688,32127.793,16,112,11851388416,740711776,46294486,67918154.4,2962847104,1.467089502,740711776,271672617.6,67918154.4,46294486,2893405.375,16979538.6,185177944
l2,501,475,4,713,460,10,5,10,0.03235164065,410794950,0.8036108017,357213,116317980,4600,3572130,11556.42661,50,500,82158990000,20539747500,5134936875,664494530.2,16431798000,1.617582033,1643179800,531595624.1,53159562.41,410794950,102698737.5,132898906,4107949500
l2,879,9,4,173,816,8,5,12,0.003609421905,248173344,0.4024317265,152067,124086672,9792,1824804,548.8739608,40,480,59561602560,14890400640,3722600160,53745738.24,11912320512,0.1443768762,1489040064,42996590.6,5374573.824,372260016,93065004,10749147.65,2978080128
none,669,816,4,438,606,5,3,10,0.02111213459,221964165,0.5030076504,293022,177571332,6060,2930220,6186.319902,15,150,26635699800,6658924950,1664731238,140584119.8,8878566600,0.3166820189,1775713320,187445493,37489098.61,443928330,110982082.5,46861373.26,2219641650
l2,259,279,2,577,583,7,2,7,0.02011440163,304938441.5,0.5026123524,149443,87125269,4081,1046101,3005.956523,14,98,8538276362,4269138181,2134569091,85871159.99,4269138181,0.2816016228,609876883,85871159.99,12267308.57,304938441.5,152469220.8,42935579.99,2134569091
elasticnet,503,268,2,916,853,2,3,9,0.06269478858,393018044.1,2.848687169,484892,413612876,7677,4316028,30400.20142,6,54,22335095304,11167547652,5583773826,700147039,7445031768,0.3761687315,3722515884,466764692.7,233382346.3,1861257942,930628971,233382346.3,3722515884
elasticnet,206,988,2,212,230,6,4,7,0.0134549382,30133680.01,0.3052597046,43672,10044560,1610,305704,587.6040611,24,168,1687486080,843743040,421871520,11352510.46,421871520,0.3229185168,70311920,5676255.23,946042.5383,35155960,17577980,2838127.615,210935760
l2,815,123,16,375,379,4,3,7,0.09446375704,28957968.84,0.2060632706,305625,115831875,2653,2139375,28870.48575,12,84,9729877500,608117343.8,38007333.98,57445049.01,3243292500,1.133565084,810823125,306373594.7,76593398.68,50676445.31,3167277.832,19148349.67,202705781.3
none,494,46,2,434,350,4,5,10,0.09472182022,150077200.1,0.2019028616,214396,75038600,3500,2143960,20307.97937,20,200,15007720000,7503860000,3751930000,710779277.9,3001544000,1.894436404,750386000,284311711.2,71077927.79,375193000,187596500,142155855.6,1500772000
none,442,618,4,289,479,9,5,12,0.01885863109,137669629.5,0.3026878834,127738,61186502,5748,1532856,2408.963818,45,540,33040711080,8260177770,2065044443,155775645.3,6608142216,0.8486383991,734238024,124620516.2,13846724.03,183559506,45889876.5,31155129.06,1652035554
l2,137,935,2,184,571,4,3,9,0.06711379462,28787536.07,0.1019618511,25208,14393768,5139,226872,1691.804535,12,108,1554526944,777263472,388631736,52165101.03,518175648,0.8053655354,129543912,34776734.02,8694183.504,64771956,32385978,17388367.01,259087824
none,186,296,4,969,694,10,5,8,0.07216683674,312705990.1,0.5038750172,180234,125082396,5552,1441872,13006.91765,50,400,50032958400,12508239600,3127059900,902680085.1,10006591680,3.608341837,1000659168,722144068.1,72214406.81,250164792,62541198,180536017,2501647920
none,746,873,4,287,691,3,3,10,0.03728426591,110958361.5,0.2025880814,214102,147944482,6910,2141020,7982.6359,9,90,13315003380,3328750845,832187711.3,124110031.7,4438334460,0.3355583932,1479444820,165480042.2,55160014.07,369861205,92465301.25,41370010.55,1109583615
elasticnet,557,732,16,109,971,5,4,7,0.04883501547,18422600.99,0.5068745613,60713,58952323,6797,424991,2964.920294,20,140,8253325220,515832826.3,32239551.64,25190704.05,2063331305,0.9767003094,412666261,100762816.2,20152563.24,25791641.31,1611977.582,6297676.012,128958206.6
